"pop_num"	"variable"	"value"	"mip_ci"	"upper_ci"	"lower_ci"
"602"	9	"spir_mip"	24.5035035035035	0.327678119339347	24.8311816228428	24.1758253841642
"603"	10	"spir_mip"	27.1011011011011	0.345761779839667	27.4468628809408	26.7553393212614
"604"	11	"spir_mip"	29.3633633633634	0.344566189810346	29.7079295531737	29.0187971735531
"605"	12	"spir_mip"	31.1841841841842	0.350219837802447	31.5344040219866	30.8339643463818
"606"	13	"spir_mip"	33.7677677677678	0.361240360282225	34.12900812805	33.4065274074856
"607"	14	"spir_mip"	35.8848848848849	0.364071405580573	36.2489562904655	35.5208134793043
"608"	15	"spir_mip"	37.5625625625626	0.368123066665296	37.9306856292279	37.1944394958973
"609"	16	"spir_mip"	39.2862862862863	0.376588734353338	39.6628750206396	38.909697551933
"610"	17	"spir_mip"	40.8498498498498	0.388896868756868	41.2387467186067	40.4609529810929
"611"	18	"spir_mip"	42.5115115115115	0.375816139013136	42.8873276505246	42.1356953724984
"612"	19	"spir_mip"	43.971971971972	0.3885577437477	44.3605297157197	43.5834142282243
"613"	20	"spir_mip"	45.5615615615616	0.385567877959873	45.9471294395215	45.1759936836017
"614"	21	"spir_mip"	47.2972972972973	0.393346720201573	47.6906440174989	46.9039505770957
"615"	22	"spir_mip"	48.3123123123123	0.397885777863127	48.7101980901754	47.9144265344492
"616"	23	"spir_mip"	49.7347347347347	0.403879249795613	50.1386139845303	49.3308554849391
"617"	24	"spir_mip"	51.2182182182182	0.387339208456813	51.605557426675	50.8308790097614
"618"	25	"spir_mip"	52.025025025025	0.428435350111815	52.4534603751368	51.5965896749132
"619"	26	"spir_mip"	53.1751751751752	0.410225439640328	53.5854006148155	52.7649497355349
"620"	27	"spir_mip"	54.6466466466466	0.425231550751441	55.071878197398	54.2214150958952
"621"	28	"spir_mip"	55.8458458458458	0.419875157251827	56.2657210030976	55.425970688594
"622"	29	"spir_mip"	56.8038038038038	0.424018510099596	57.2278223139034	56.3797852937042
"623"	30	"spir_mip"	57.7387387387387	0.419288552663751	58.1580272914024	57.3194501860749
"624"	31	"spir_mip"	59.4254254254254	0.430224798986084	59.8556502244115	58.9952006264393
"625"	32	"spir_mip"	60.006006006006	0.4210771246871	60.4270831306931	59.5849288813189
"626"	33	"spir_mip"	61.0990990990991	0.439202929963057	61.5383020290622	60.659896169136
"627"	34	"spir_mip"	61.8258258258258	0.45306564630744	62.2788914721332	61.3727601795184
"628"	35	"spir_mip"	63.2302302302302	0.439914047366092	63.6701442775963	62.7903161828641
"629"	36	"spir_mip"	64.037037037037	0.466928032241052	64.5039650692781	63.5701090047959
"630"	37	"spir_mip"	64.944944944945	0.460532848969787	65.4054777939148	64.4844120959752
"631"	38	"spir_mip"	65.9219219219219	0.460448713558985	66.3823706354809	65.4614732083629
"632"	39	"spir_mip"	66.7937937937938	0.460581278001884	67.2543750717957	66.3332125157919
"633"	40	"spir_mip"	67.6626626626627	0.450276314184711	68.1129389768474	67.212386348478
"634"	41	"spir_mip"	68.3763763763764	0.46892906685987	68.8453054432363	67.9074473095165
"635"	42	"spir_mip"	69.1391391391391	0.464182089820024	69.6033212289591	68.6749570493191
"636"	43	"spir_mip"	70.4484484484484	0.484384068284141	70.9328325167325	69.9640643801643
"637"	44	"spir_mip"	71.053053053053	0.478031535656161	71.5310845887092	70.5750215173968
"638"	45	"spir_mip"	71.5185185185185	0.463106408986378	71.9816249275049	71.0554121095321
"639"	46	"spir_mip"	72.3843843843844	0.481470060959389	72.8658544453438	71.902914323425
"640"	47	"spir_mip"	72.8708708708709	0.469356597098728	73.3402274679696	72.4015142737722
"641"	48	"spir_mip"	74.3413413413413	0.48474876143444	74.8260901027758	73.8565925799069
"642"	49	"spir_mip"	74.7897897897898	0.476005965412486	75.2657957552023	74.3137838243773
"643"	50	"spir_mip"	75.2122122122122	0.469128878894648	75.6813410911068	74.7430833333175
"644"	51	"spir_mip"	76.038038038038	0.48980563877934	76.5278436768173	75.5482323992587
"645"	52	"spir_mip"	76.3993993993994	0.489959717679078	76.8893591170785	75.9094396817203
"646"	53	"spir_mip"	77.4184184184184	0.492701107265937	77.9111195256843	76.9257173111525
"647"	54	"spir_mip"	77.967967967968	0.505355174995099	78.4733231429631	77.4626127929729
"648"	55	"spir_mip"	78.7957957957958	0.489063000090658	79.2848587958864	78.3067327957051
"649"	56	"spir_mip"	79.5685685685686	0.513317774157552	80.0818863427262	79.055250794411
"650"	57	"spir_mip"	79.965965965966	0.50806825521674	80.4740342211827	79.4578977107493
"651"	58	"spir_mip"	80.9389389389389	0.512090677565947	81.4510296165049	80.426848261373
"652"	59	"spir_mip"	81.5755755755756	0.526955024298373	82.102530599874	81.0486205512772
"653"	60	"spir_mip"	81.985985985986	0.499531477516179	82.4855174635022	81.4864545084698
"654"	61	"spir_mip"	82.944944944945	0.488453050091343	83.4333979950363	82.4564918948537
"655"	62	"spir_mip"	83.1491491491492	0.510978863623745	83.6601280127729	82.6381702855254
"656"	63	"spir_mip"	83.5035035035035	0.526521276472255	84.0300247799757	82.9769822270312
"657"	64	"spir_mip"	84.3023023023023	0.51566620711984	84.8179685094221	83.7866360951825
"658"	65	"spir_mip"	85.2952952952953	0.54646388684726	85.8417591821426	84.748831408448
"659"	66	"spir_mip"	85.0940940940941	0.514655745451796	85.6087498395459	84.5794383486423
"660"	67	"spir_mip"	85.946946946947	0.500629699009502	86.4475766459565	85.4463172479375
"661"	68	"spir_mip"	86.5585585585586	0.535809126680508	87.0943676852391	86.0227494318781
"662"	69	"spir_mip"	87.4964964964965	0.538567968692048	88.0350644651886	86.9579285278045
"663"	70	"spir_mip"	87.8758758758759	0.515508531791972	88.3913844076679	87.3603673440839
"664"	71	"spir_mip"	88.1951951951952	0.519651371830302	88.7148465670255	87.6755438233649
"665"	72	"spir_mip"	88.6676676676677	0.533647053150109	89.2013147208178	88.1340206145176
"666"	73	"spir_mip"	89.5255255255255	0.551778615616397	90.0773041411419	88.9737469099091
"667"	74	"spir_mip"	89.6616616616617	0.542048924742585	90.2037105864043	89.1196127369191
"668"	75	"spir_mip"	89.7807807807808	0.534179934722213	90.314960715503	89.2466008460586
"669"	76	"spir_mip"	90.8088088088088	0.539380412721519	91.3481892215303	90.2694283960873
"670"	77	"spir_mip"	91.3543543543544	0.537953807590946	91.8923081619454	90.8164005467634
"671"	78	"spir_mip"	91.4664664664665	0.557057602854017	92.0235240693205	90.9094088636125
"672"	79	"spir_mip"	92.4174174174174	0.553141337904625	92.970558755322	91.8642760795128
"673"	80	"spir_mip"	92.951951951952	0.551584666504349	93.5035366184564	92.4003672854476
"674"	81	"spir_mip"	93.1441441441441	0.538444264808368	93.6825884089525	92.6056998793357
"675"	82	"spir_mip"	93.5845845845846	0.560685804627043	94.1452703892116	93.0238987799576
"676"	83	"spir_mip"	94.2572572572573	0.54790031369272	94.80515757095	93.7093569435646
"677"	84	"spir_mip"	94.6846846846847	0.557220686858536	95.2419053715432	94.1274639978262
"678"	85	"spir_mip"	95.4514514514514	0.571042969082489	96.0224944205339	94.8804084823689
"679"	86	"spir_mip"	95.5245245245245	0.550601558946833	96.0751260834713	94.9739229655777
"680"	87	"spir_mip"	96.2382382382382	0.581850252141674	96.8200884903799	95.6563879860965
"681"	88	"spir_mip"	96.3573573573574	0.559164173623832	96.9165215309812	95.7981931837336
"682"	89	"spir_mip"	97.0780780780781	0.562650134003433	97.6407282120815	96.5154279440747
"683"	90	"spir_mip"	97.6436436436436	0.556094780636243	98.1997384242798	97.0875488630074
"684"	91	"spir_mip"	97.7057057057057	0.561769290413034	98.2674749961187	97.1439364152927
"685"	92	"spir_mip"	98.2932932932933	0.592590348103736	98.885883641397	97.7007029451896
"686"	93	"spir_mip"	98.4324324324324	0.575005588202551	99.007438020635	97.8574268442298
"687"	94	"spir_mip"	99.2402402402402	0.58063102858967	99.8208712688299	98.6596092116505
"688"	95	"spir_mip"	99.6416416416416	0.596198823010876	100.237840464652	99.0454428186307
"689"	96	"spir_mip"	100.303303303303	0.585245023153323	100.888548326456	99.7180582801497
"690"	97	"spir_mip"	99.97997997998	0.58507506087808	100.565055040858	99.3949049191019
"691"	98	"spir_mip"	100.654654654655	0.571531305080089	101.226185959735	100.083123349575
"692"	99	"spir_mip"	101.222222222222	0.574358627267538	101.79658084949	100.647863594954
"693"	100	"spir_mip"	101.995995995996	0.581626786760061	102.577622782756	101.414369209236
